graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,grp_size_2,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str,8_cycle_size_str
2250.,False,13,2,3,False,False,[],0,"[[5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [6, 1, 7, 0], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7], [0, 1, 2, 3, 5, 4, 7, 6]]",12.0,0,"[0, 1, 1, 1, 4, 4, 6, 6]",4,3,3,0,0,0,0
2251.,False,14,2,3,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [6, 1, 7], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 6), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7], [0, 1, 2, 3, 5, 4, 7, 6]]",12.0,0,"[0, 1, 1, 1, 4, 4, 6, 6]",4,7,0,0,0,0,0
2252.,False,13,3,3,False,False,[],0,"[[4, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [6, 1, 7, 0], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 2), (6, 5), (7, 5)]","[[0, 1, 2, 3, 4, 5, 7, 6], [4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7]]",24.0,0,"[0, 1, 1, 1, 0, 5, 6, 6]",4,3,3,0,0,0,0
2253.,False,14,3,4,False,True,[],0,"[[4, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [6, 1, 7], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 2), (6, 6), (7, 6)]","[[0, 1, 2, 3, 4, 5, 7, 6], [4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7]]",24.0,0,"[0, 1, 1, 1, 0, 5, 6, 6]",4,7,0,0,0,0,0
2254.,False,14,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [6, 1, 7, 0], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 3), (6, 5), (7, 6)]","[[4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7]]",12.0,0,"[0, 1, 1, 1, 0, 5, 6, 7]",5,4,3,0,0,0,0
2255.,False,15,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [6, 1, 7], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 3), (6, 6), (7, 7)]","[[4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7]]",12.0,0,"[0, 1, 1, 1, 0, 5, 6, 7]",5,8,0,0,0,0,0
2256.,False,15,2,4,False,True,[],0,"[[4, 7, 0], [5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [6, 1, 7, 0], [4, 6, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 6), (7, 6)]","[[0, 1, 2, 3, 4, 5, 7, 6], [0, 1, 2, 3, 5, 4, 6, 7], [4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7]]",72.0,0,"[0, 1, 1, 1, 0, 0, 6, 6]",3,5,3,0,0,0,0
2257.,False,16,2,5,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [6, 1, 7], [4, 6, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 7), (7, 7)]","[[0, 1, 2, 3, 4, 5, 7, 6], [0, 1, 2, 3, 5, 4, 6, 7], [4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7], [0, 2, 1, 3, 4, 5, 6, 7]]",72.0,0,"[0, 1, 1, 1, 0, 0, 6, 6]",3,9,0,0,0,0,0
2261.,False,8,4,2,False,False,"[6, 7]",2,"[[4, 7, 1, 5, 0]]","[(0, 2), (1, 2), (2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,0,0,1,0,0,0
2262.,False,8,6,3,False,False,"[6, 7, 1, 5, 0]",5,"[[2, 6, 7]]","[(0, 2), (1, 2), (2, 2), (3, 1), (4, 1), (5, 2), (6, 3), (7, 3)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,0,0,0,0,0
2263.,False,8,5,2,False,False,"[6, 2, 7]",3,"[[4, 7, 1, 5, 0]]","[(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 2), (7, 3)]","[[5, 4, 2, 3, 1, 0, 6, 7]]",2.0,0,"[0, 1, 2, 3, 1, 0, 6, 7]",6,0,0,1,0,0,0
2264.,False,9,4,3,False,False,"[6, 7]",2,"[[4, 7, 1, 5, 0], [2, 6, 7]]","[(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3), (7, 4)]","[[5, 4, 2, 3, 1, 0, 6, 7]]",2.0,0,"[0, 1, 2, 3, 1, 0, 6, 7]",6,1,0,1,0,0,0
2265.,True,8,6,2,False,False,"[7, 1, 5, 0]",4,"[[2, 6, 3, 7]]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 2), (6, 2), (7, 3)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,0,1,0,0,0,0
2266.,False,9,5,3,False,False,"[7, 1, 5, 0]",4,"[[2, 6, 7], [3, 6, 7]]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 1), (5, 2), (6, 3), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,2,0,0,0,0,0
2267.,False,9,4,2,False,True,[7],1,"[[4, 7, 1, 5, 0], [2, 6, 3, 7]]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,0,1,1,0,0,0
2268.,False,10,3,3,False,False,[7],1,"[[4, 7, 1, 5, 0], [2, 6, 7], [3, 6, 7]]","[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 3), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,2,0,1,0,0,0
2269.,False,8,4,3,False,False,"[5, 6, 7, 0]",4,"[[5, 7, 0]]","[(0, 3), (1, 1), (2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 3)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,1,0,0,0,0,0
2270.,False,8,5,3,False,False,"[6, 7, 5, 0]",4,"[[4, 7, 0]]","[(0, 3), (1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 3)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,1,0,0,0,0,0
2271.,False,8,5,3,False,False,"[5, 6, 7, 0]",4,"[[2, 6, 7]]","[(0, 3), (1, 1), (2, 2), (3, 1), (4, 1), (5, 2), (6, 3), (7, 3)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,0,0,0,0,0
2272.,False,8,5,3,False,False,"[5, 6, 2, 7, 0]",5,"[[5, 7, 0]]","[(0, 3), (1, 1), (2, 2), (3, 1), (4, 1), (5, 3), (6, 2), (7, 3)]","[[5, 4, 2, 3, 1, 0, 6, 7]]",2.0,0,"[0, 1, 2, 3, 1, 0, 6, 7]",6,1,0,0,0,0,0
2273.,False,9,4,3,False,False,"[5, 6, 7, 0]",4,"[[5, 7, 0], [2, 6, 7]]","[(0, 3), (1, 1), (2, 2), (3, 1), (4, 1), (5, 3), (6, 3), (7, 4)]","[[5, 4, 2, 3, 1, 0, 6, 7]]",2.0,0,"[0, 1, 2, 3, 1, 0, 6, 7]",6,2,0,0,0,0,0
2274.,False,9,5,3,False,False,"[6, 7, 5, 0]",4,"[[4, 7, 0], [2, 6, 7]]","[(0, 3), (1, 1), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,2,0,0,0,0,0
2275.,True,8,5,2,False,False,"[5, 7, 0]",3,"[[2, 6, 3, 7]]","[(0, 3), (1, 1), (2, 2), (3, 2), (4, 1), (5, 2), (6, 2), (7, 3)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,0,1,0,0,0,0
2276.,False,9,4,3,False,False,"[5, 7, 0]",3,"[[2, 6, 7], [3, 6, 7]]","[(0, 3), (1, 1), (2, 2), (3, 2), (4, 1), (5, 2), (6, 3), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,2,0,0,0,0,0
2277.,False,9,4,3,False,False,"[5, 7, 0]",3,"[[5, 7, 0], [2, 6, 3, 7]]","[(0, 3), (1, 1), (2, 2), (3, 2), (4, 1), (5, 3), (6, 2), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,1,1,0,0,0,0
2278.,False,10,3,3,False,False,"[5, 7, 0]",3,"[[5, 7, 0], [2, 6, 7], [3, 6, 7]]","[(0, 3), (1, 1), (2, 2), (3, 2), (4, 1), (5, 3), (6, 3), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,3,0,0,0,0,0
2279.,False,9,5,3,False,False,"[7, 5, 0]",3,"[[4, 7, 0], [2, 6, 3, 7]]","[(0, 3), (1, 1), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,1,1,0,0,0,0
2280.,False,10,4,3,False,False,"[7, 5, 0]",3,"[[4, 7, 0], [2, 6, 7], [3, 6, 7]]","[(0, 3), (1, 1), (2, 2), (3, 2), (4, 2), (5, 2), (6, 3), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,3,0,0,0,0,0
2281.,True,8,4,2,False,False,"[6, 7, 0]",3,"[[5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 2), (6, 3), (7, 3)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,0,1,0,0,0,0
2282.,False,9,4,3,False,False,"[6, 7, 0]",3,"[[5, 7, 0], [5, 1, 7]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,2,0,0,0,0,0
2284.,False,9,4,3,False,False,"[6, 7]",2,"[[4, 7, 0], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 2), (6, 3), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,1,1,0,0,0,0
2286.,False,10,3,3,False,False,"[6, 7]",2,"[[4, 7, 0], [5, 7, 0], [5, 1, 7]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 3), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,3,0,0,0,0,0
2287.,True,8,5,2,False,False,"[6, 2, 7, 0]",4,"[[5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 2), (6, 2), (7, 3)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0,1,0,0,0,0
2288.,False,9,4,3,False,False,"[6, 7, 0]",3,"[[2, 6, 7], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 2), (6, 3), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,1,0,0,0,0
2289.,False,9,5,3,False,False,"[6, 2, 7, 0]",4,"[[5, 7, 0], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 3), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,2,0,0,0,0,0
2290.,False,10,4,3,False,False,"[6, 7, 0]",3,"[[5, 7, 0], [2, 6, 7], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 3), (6, 3), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,3,0,0,0,0,0
2291.,False,9,5,3,False,False,"[6, 2, 7]",3,"[[4, 7, 0], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,1,0,0,0,0
2292.,False,10,4,3,False,False,"[6, 7]",2,"[[4, 7, 0], [2, 6, 7], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,2,1,0,0,0,0
2293.,False,10,4,3,False,False,"[6, 2, 7]",3,"[[4, 7, 0], [5, 7, 0], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 2), (7, 5)]","[[5, 4, 2, 3, 1, 0, 6, 7]]",2.0,0,"[0, 1, 2, 3, 1, 0, 6, 7]",6,3,0,0,0,0,0
2294.,False,11,3,3,False,False,"[6, 7]",2,"[[4, 7, 0], [5, 7, 0], [2, 6, 7], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 3), (7, 6)]","[[5, 4, 2, 3, 1, 0, 6, 7]]",2.0,0,"[0, 1, 2, 3, 1, 0, 6, 7]",6,4,0,0,0,0,0
2295.,True,9,4,2,False,False,"[7, 0]",2,"[[2, 6, 3, 7], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 2), (6, 2), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,0,2,0,0,0,0
2296.,False,10,3,3,False,False,"[7, 0]",2,"[[2, 6, 7], [3, 6, 7], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 2), (6, 3), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,2,1,0,0,0,0
2297.,False,10,4,3,False,False,"[7, 0]",2,"[[5, 7, 0], [2, 6, 3, 7], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 3), (6, 2), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,2,1,0,0,0,0
2298.,False,11,3,3,False,False,"[7, 0]",2,"[[5, 7, 0], [2, 6, 7], [3, 6, 7], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 3), (6, 3), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,4,0,0,0,0,0
2299.,False,10,4,3,False,False,[7],1,"[[4, 7, 0], [2, 6, 3, 7], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 2), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,1,2,0,0,0,0
2300.,False,11,3,3,False,False,[7],1,"[[4, 7, 0], [2, 6, 7], [3, 6, 7], [5, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 3), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,3,1,0,0,0,0
2301.,False,11,3,3,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [2, 6, 3, 7], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 2), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,3,1,0,0,0,0
2302.,False,12,2,3,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [2, 6, 7], [3, 6, 7], [5, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 3), (7, 7)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,5,0,0,0,0,0
2303.,False,9,4,3,False,False,[7],1,"[[4, 7, 0], [4, 6, 1, 5, 0]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 3), (5, 2), (6, 2), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7], [4, 1, 2, 3, 0, 6, 5, 7]]",4.0,0,"[0, 1, 2, 2, 0, 5, 5, 7]",5,1,0,1,0,0,0
2313.,False,9,3,2,False,False,[7],1,"[[5, 1, 7, 0], [4, 6, 1, 7, 0]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7], [1, 0, 2, 3, 6, 5, 4, 7]]",4.0,0,"[0, 0, 2, 2, 4, 5, 4, 7]",5,0,1,1,0,0,0
2314.,False,10,3,3,False,False,[7],1,"[[5, 7, 0], [5, 1, 7], [4, 6, 1, 7, 0]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 2), (5, 3), (6, 2), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [1, 0, 2, 3, 6, 5, 4, 7]]",4.0,0,"[0, 0, 2, 2, 4, 5, 4, 7]",5,2,0,1,0,0,0
2315.,False,10,3,3,False,False,[7],1,"[[4, 7, 0], [5, 1, 7, 0], [4, 6, 1, 7]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 3), (5, 2), (6, 2), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [4, 1, 2, 3, 0, 6, 5, 7]]",4.0,0,"[0, 1, 2, 2, 0, 5, 5, 7]",5,1,2,0,0,0,0
2316.,False,11,3,3,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [5, 1, 7], [4, 6, 1, 7]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 3), (5, 3), (6, 2), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7], [5, 4, 2, 3, 1, 0, 6, 7]]",4.0,0,"[0, 1, 2, 2, 1, 0, 6, 7]",5,3,1,0,0,0,0
2317.,False,12,2,3,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [1, 6, 7], [4, 6, 7], [5, 1, 7]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 3), (5, 3), (6, 3), (7, 7)]","[[0, 6, 2, 3, 5, 4, 1, 7], [1, 4, 2, 3, 5, 6, 0, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",20.0,0,"[0, 0, 2, 2, 0, 0, 0, 7]",3,5,0,0,0,0,0
2319.,False,8,4,2,False,False,[7],1,"[[4, 7, 2, 6, 1, 5, 0]]","[(0, 2), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 2), (7, 3)]","[[6, 5, 4, 3, 2, 1, 0, 7]]",2.0,0,"[0, 1, 2, 3, 2, 1, 0, 7]",5,0,0,0,0,1,0
2323.,False,9,4,3,False,False,"[7, 5, 0]",3,"[[1, 7, 5], [1, 6, 2, 7]]","[(0, 2), (1, 3), (2, 2), (3, 1), (4, 1), (5, 3), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,1,0,0,0,0
2324.,False,9,3,2,False,False,[7],1,"[[4, 7, 1, 5, 0], [6, 2, 7, 1]]","[(0, 2), (1, 3), (2, 2), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0,1,1,0,0,0
2325.,False,10,3,3,False,False,[7],1,"[[1, 7, 5], [4, 7, 5, 0], [1, 6, 2, 7]]","[(0, 2), (1, 3), (2, 2), (3, 1), (4, 2), (5, 3), (6, 2), (7, 5)]","[[6, 5, 4, 3, 2, 1, 0, 7]]",2.0,0,"[0, 1, 2, 3, 2, 1, 0, 7]",5,1,2,0,0,0,0
2326.,False,8,4,2,False,False,"[6, 7, 0]",3,"[[5, 1, 6, 7, 0]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 2), (6, 3), (7, 3)]","[[6, 5, 4, 3, 2, 1, 0, 7]]",2.0,0,"[0, 1, 2, 3, 2, 1, 0, 7]",5,0,0,1,0,0,0
2327.,False,9,5,3,False,False,"[7, 6, 1, 5]",4,"[[4, 7, 0], [5, 7, 0]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 2), (5, 3), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,2,0,0,0,0,0
2333.,True,8,4,2,False,False,"[7, 0]",2,"[[5, 1, 6, 2, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 2), (6, 2), (7, 3)]","[[7, 6, 5, 4, 3, 2, 1, 0]]",2.0,0,"[0, 1, 2, 3, 3, 2, 1, 0]",4,0,0,0,1,0,0
2334.,False,9,3,3,False,False,"[7, 0]",2,"[[2, 6, 7], [5, 1, 6, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 2), (6, 3), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,0,1,0,0,0
2335.,False,9,4,3,False,False,"[7, 0]",2,"[[5, 7, 0], [5, 1, 6, 2, 7]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 3), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,0,1,0,0,0
2336.,False,9,4,3,False,False,[7],1,"[[4, 7, 0], [5, 1, 6, 2, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,0,0,1,0,0
2337.,False,10,3,3,False,False,[7],1,"[[4, 7, 0], [2, 6, 7], [5, 1, 6, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3), (7, 5)]","[[6, 5, 4, 3, 2, 1, 0, 7]]",2.0,0,"[0, 1, 2, 3, 2, 1, 0, 7]",5,2,0,1,0,0,0
2338.,False,10,3,3,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [5, 1, 6, 2, 7]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 2), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,2,0,1,0,0,0
233.,True,8,3,2,False,False,"[7, 0]",2,"[[6, 1, 7, 0]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 1), (6, 2), (7, 5)]","[[0, 1, 2, 4, 3, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",6.0,0,"[0, 1, 2, 2, 2, 5, 6, 7]",6,0,1,0,0,0,0
2345.,True,8,5,2,False,False,"[6, 1, 7, 0]",4,"[[5, 1, 7, 0]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 3)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0,1,0,0,0,0
2346.,False,9,4,3,False,False,"[6, 7, 0]",3,"[[1, 6, 7], [5, 1, 7, 0]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 1), (5, 2), (6, 3), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,1,0,0,0,0
2347.,False,9,5,3,False,False,"[6, 1, 7, 0]",4,"[[5, 7, 0], [5, 1, 7]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 1), (5, 3), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,2,0,0,0,0,0
2348.,False,10,4,3,False,False,"[6, 7, 0]",3,"[[5, 7, 0], [1, 6, 7], [5, 1, 7]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 1), (5, 3), (6, 3), (7, 5)]","[[6, 5, 4, 3, 2, 1, 0, 7]]",2.0,0,"[0, 1, 2, 3, 2, 1, 0, 7]",5,3,0,0,0,0,0
2349.,False,9,4,3,False,False,"[6, 1, 7]",3,"[[4, 7, 0], [5, 1, 7, 0]]","[(0, 3), (1, 3), (2, 1), (3, 1), (4, 2), (5, 2), (6, 2), (7, 4)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,1,1,0,0,0,0
234.,False,9,3,3,False,False,"[7, 0]",2,"[[6, 7, 0], [6, 1, 7]]","[(0, 3), (1, 2), (2, 1), (3, 1), (4, 1), (5, 1), (6, 3), (7, 6)]","[[0, 1, 2, 4, 3, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",6.0,0,"[0, 1, 2, 2, 2, 5, 6, 7]",6,2,0,0,0,0,0
