graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str,
836, False ,12,2,4, False , True , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 5, 0], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 2), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4)] "," [[6, 1, 2, 3, 4, 5, 0], [0, 2, 1, 4, 3, 5, 6]] ",4," [0, 1, 1, 3, 3, 5, 0] ",4,4,2,0,0,0,"
"
837, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 2), (2, 3), (3, 4), (4, 3), (5, 4), (6, 4)] "," [[6, 1, 4, 5, 2, 3, 0]] ",2," [0, 1, 2, 3, 2, 3, 0] ",4,4,2,0,0,0,"
"
838, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [5, 1, 6], [4, 2, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 4), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,1,0,0,0,"
"
839, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 2, 6, 0], [5, 2, 6, 0], [3, 1, 6], [5, 1, 6, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 3), (5, 3), (6, 4)] "," [[6, 4, 5, 3, 1, 2, 0]] ",2," [0, 1, 2, 3, 1, 2, 0] ",4,3,3,0,0,0,"
"
840, False ,13,2,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 3), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,1,0,0,0,"
"
841, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [5, 1, 6, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 4), (5, 3), (6, 5)] "," [[0, 2, 1, 4, 3, 5, 6]] ",2," [0, 1, 1, 3, 3, 5, 6] ",5,5,2,0,0,0,"
"
842, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 4), (5, 4), (6, 6)] "," [[0, 2, 1, 4, 3, 5, 6]] ",2," [0, 1, 1, 3, 3, 5, 6] ",5,8,0,0,0,0,"
"
843, False ,14,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6, 0], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 4), (5, 5), (6, 5)] "," [[0, 2, 1, 4, 3, 6, 5]] ",2," [0, 1, 1, 3, 3, 5, 5] ",4,7,1,0,0,0,"
"
844, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5]] ",2," [0, 1, 2, 3, 4, 5, 5] ",6,7,1,0,0,0,"
"
845, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [5, 1, 6, 0], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 4), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,2,0,0,0,"
"
846, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 4), (5, 5), (6, 6)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,9,0,0,0,0,"
"
847, False ,16,2,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 5), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 2, 1, 4, 3, 5, 6]] ",4," [0, 1, 1, 3, 3, 5, 5] ",4,10,0,0,0,0,"
"
84, False ,7,3,3, False , False ," [6, 5] ",2," [[4, 6, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 2), (5, 3), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,1,0,0,0,0,"
"
850, False ,13,3,3, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,6,1,0,0,0,"
"
851, False ,14,2,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 5), (6, 6)] "," [[0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,8,0,0,0,0,"
"
852, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 3), (5, 5), (6, 5)] "," [[3, 4, 2, 0, 1, 6, 5]] ",2," [0, 1, 2, 0, 1, 5, 5] ",4,6,1,0,0,0,"
"
853, False ,13,3,4, False , False , [5] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 3), (5, 5), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,7,0,0,0,0,"
"
854, False ,13,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 3), (4, 3), (5, 5), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 6, 5]] ",4," [0, 0, 2, 3, 3, 5, 5] ",4,6,1,0,0,0,"
"
855, False ,13,3,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 2), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 5] ",5,6,1,0,0,0,"
"
856, False ,13,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,5,2,0,0,0,"
"
857, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 5), (6, 6)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,8,0,0,0,0,"
"
858, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,6,2,0,0,0,"
"
859, False ,15,2,4, False , True , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,9,0,0,0,0,"
"
860, False ,14,3,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0], [3, 1, 4]] "," [(0, 4), (1, 2), (2, 2), (3, 5), (4, 5), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [0, 2, 1, 5, 6, 3, 4]] ",8," [0, 1, 1, 3, 3, 3, 3] ",3,8,0,0,0,0,"
"
861, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 5), (4, 4), (5, 5), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,7,1,0,0,0,"
"
862, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 5), (4, 5), (5, 4), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6]] ",2," [0, 1, 2, 3, 3, 5, 6] ",6,7,1,0,0,0,"
"
863, False ,15,2,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 5), (4, 5), (5, 5), (6, 6)] "," [[0, 1, 2, 4, 3, 5, 6]] ",2," [0, 1, 2, 3, 3, 5, 6] ",6,9,0,0,0,0,"
"
864, False ,14,3,5, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 5, 0], [4, 5, 0], [3, 1, 5], [4, 1, 5], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 5), (4, 5), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 1, 2, 4, 3, 5, 6]] ",6," [0, 1, 2, 3, 3, 3, 6] ",5,8,0,0,0,0,"
"
866, False ,14,3,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 5), (4, 5), (5, 4), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 6] ",5,7,1,0,0,0,"
"
867, False ,15,2,5, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 5), (4, 5), (5, 5), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",12," [0, 0, 2, 3, 3, 3, 6] ",4,9,0,0,0,0,"
"
868, False ,14,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 5), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 6, 5]] ",4," [0, 0, 2, 3, 3, 5, 5] ",4,7,1,0,0,0,"
"
869, False ,14,3,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 5] ",5,7,1,0,0,0,"
"
870, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 4), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,2,0,0,0,"
"
871, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 4), (5, 5), (6, 6)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,9,0,0,0,0,"
"
872, False ,16,2,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 5), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",8," [0, 0, 2, 3, 3, 5, 5] ",4,10,0,0,0,0,"
"
873, False ,12,2,3, False , False , [] ,0," [[3, 5, 0], [3, 6, 5], [4, 6, 5, 0], [4, 2, 6], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,4,2,0,0,0,"
"
874, False ,12,3,4, False , False , [4] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 4), (4, 4), (5, 4), (6, 4)] "," [[6, 1, 2, 3, 4, 5, 0], [0, 1, 2, 5, 4, 3, 6]] ",4," [0, 1, 2, 3, 4, 3, 0] ",5,5,1,0,0,0,"
"
875, False ,12,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 3), (5, 4), (6, 4)] "," [[0, 1, 2, 5, 4, 3, 6]] ",2," [0, 1, 2, 3, 4, 3, 6] ",6,4,2,0,0,0,"
"
876, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 5, 4, 3, 6]] ",2," [0, 1, 2, 3, 4, 3, 6] ",6,6,1,0,0,0,"
"
877, False ,12,3,4, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 3), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",12," [0, 0, 2, 3, 4, 3, 3] ",4,5,1,0,0,0,"
"
878, False ,12,3,3, False , False , [4] ,1," [[3, 6, 0], [4, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,5,1,0,0,0,"
"
879, False ,13,3,4, False , False , [4] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,7,0,0,0,0,"
"
880, False ,12,3,3, False , False , [] ,0," [[4, 6, 0], [4, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 6, 5, 4], [0, 1, 2, 5, 4, 3, 6]] ",8," [0, 0, 2, 3, 4, 3, 4] ",4,4,2,0,0,0,"
"
881, False ,12,3,3, False , False , [] ,0," [[3, 6, 0], [4, 2, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,3,3,0,0,0,"
"
882, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 4), (6, 5)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,5,2,0,0,0,"
"
883, False ,13,3,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,1,0,0,0,"
"
884, False ,14,2,4, False , True , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 4), (6, 6)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,8,0,0,0,0,"
"
885, False ,12,3,3, False , True , [] ,0," [[4, 6, 0], [5, 6, 0], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [4, 2, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 2), (4, 4), (5, 4), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6], [4, 5, 3, 2, 0, 1, 6]] ",8," [0, 0, 2, 2, 0, 0, 6] ",3,4,2,0,0,0,"
"
886, False ,12,3,3, False , False , [] ,0," [[4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[0, 1, 2, 3, 6, 5, 4], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 4] ",5,3,3,0,0,0,"
"
887, False ,13,3,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6]] "," [(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 4, 6] ",5,6,1,0,0,0,"
"
888, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 2, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 3), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6]] ",4," [0, 0, 2, 3, 4, 4, 6] ",5,2,4,0,0,0,"
"
889, False ,13,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 4), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,5,2,0,0,0,"
"
890, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 4), (5, 4), (6, 6)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6], [4, 5, 3, 2, 0, 1, 6]] ",8," [0, 0, 2, 2, 0, 0, 6] ",3,8,0,0,0,0,"
"
891, False ,14,3,4, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 2), (4, 5), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 3, 5, 4, 6], [1, 0, 2, 3, 4, 5, 6]] ",12," [0, 0, 2, 3, 4, 4, 4] ",4,7,1,0,0,0,"
"
892, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 5), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,2,0,0,0,"
"
893, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 5), (5, 5), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 4, 6] ",5,9,0,0,0,0,"
"
894, False ,13,2,3, False , False , [] ,0," [[4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 6, 5, 4], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 4] ",5,4,3,0,0,0,"
"
895, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 4), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 5] ",5,6,2,0,0,0,"
"
896, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,2,0,0,0,"
"
897, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 4), (4, 4), (5, 5), (6, 6)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,9,0,0,0,0,"
"
898, False ,16,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 4), (4, 5), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 5] ",5,10,0,0,0,0,"
"
899, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 5), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 6, 4, 5, 3]] ",4," [0, 1, 1, 3, 4, 4, 3] ",4,8,1,0,0,0,"
"
